&& CABEÇALHO OCUPA AS TRES PRIMEIRAS LINHAS
&&COD  NOME------|-----JAN-|-----FEV-|-----MAR-|-----ABR-|-----MAI-|-----JUN-|-----JUL-|-----AGO-|-----SET-|-----OUT-|-----NOV-|-----DEZ-|
 MESPLAN=             9 ANOPLAN=          2024
  202 XXXXXXXXXXX      13.00     10.00     10.00      5.00      3.00      3.00      3.00      2.52      3.00      6.00      5.00      5.00
  203 XXXXXXXXXXX      41.00     32.00     31.00     15.00     11.00      8.00      8.00      7.45     10.00     17.00     16.00     15.00
  204 XXXXXXXXXXX     789.00    693.00   1013.00   1893.00   2054.00   1462.00    924.00    532.39    266.00    142.00    100.00    259.00
  205 XXXXXXXXXXX     138.00    180.00    198.00    186.00     72.00     52.00     36.00     30.90     30.00     26.00     33.00     70.00
  206 XXXXXXXXXXX     244.00    240.00    358.00    328.00    155.00    116.00     89.00     82.16    112.00    153.00    147.00    185.00
  207 XXXXXXXXXXX     245.00    241.00    356.00    334.00    156.00    117.00     90.00     82.94    113.00    153.00    148.00    185.00
  208 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  209 XXXXXXXXXXX     441.00    503.00    560.00    574.00    254.00    170.00    128.00     99.71    110.00     93.00     99.00    205.00
  210 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  211 XXXXXXXXXXX     297.00    334.00    339.00    211.00    133.00    114.00     94.00     76.58    124.00    149.00    187.00    205.00
  212 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  213 XXXXXXXXXXX      18.00     25.00     13.00      9.00      6.00      4.00      3.00      3.65      7.00      6.00      5.00      9.00
  214 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  215 XXXXXXXXXXX     351.00    183.00    195.00    191.00   1360.00    675.00    679.00    191.74    878.00   1505.00   1350.00    418.00
  216 XXXXXXXXXXX     582.00    322.00    473.00    325.00   1107.00    648.00   1069.00    194.84    435.00   2075.00   2142.00    757.00
  217 XXXXXXXXXXX    1140.00    671.00    838.00    694.00   2930.00   1606.00   1926.00    547.84   1639.00   3988.00   4177.00   1431.00
  218 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  219 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  220 XXXXXXXXXXX     105.00     85.00    104.00    166.00    505.00    235.00    193.00    105.55    264.00    518.00    678.00    216.00
  221 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  222 XXXXXXXXXXX     928.00    791.00   1229.00   1257.00   2418.00   1426.00   2245.00    823.71   1291.00   5571.00   5910.00   1730.00
  223 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  224 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  225 XXXXXXXXXXX     379.00    476.00    511.00    376.00    187.00     75.00     40.00     15.29     20.00     31.00     76.00    213.00
  226 XXXXXXXXXXX     161.00    167.00    170.00    161.00    151.00    147.00    145.00    138.87    143.00    145.00    148.00    154.00
  227 XXXXXXXXXXX     718.00    981.00    959.00   1207.00    622.00    460.00    379.00    320.68    369.00    364.00    412.00    441.00
  228 XXXXXXXXXXX     782.00   1063.00   1042.00   1326.00    688.00    505.00    415.00    351.68    405.00    399.00    448.00    480.00
  229 XXXXXXXXXXX    1561.00   3002.00   3129.00   3751.00   1881.00    964.00    641.00    491.87    591.00    515.00    584.00    744.00
  230 XXXXXXXXXXX    1563.00   3003.00   3149.00   3774.00   1910.00    972.00    645.00    493.84    593.00    518.00    582.00    742.00
  231 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  232 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  233 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  234 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  235 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  236 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  237 XXXXXXXXXXX     466.00    448.00    400.00    204.00    186.00    165.00    197.00    168.13    213.00    567.00    379.00    340.00
  238 XXXXXXXXXXX     510.00    490.00    449.00    246.00    203.00    188.00    220.00    188.97    242.00    621.00    434.00    404.00
  239 XXXXXXXXXXX     597.00    574.00    540.00    326.00    236.00    231.00    265.00    228.03    301.00    730.00    546.00    514.00
  240 XXXXXXXXXXX     629.00    621.00    594.00    376.00    253.00    271.00    295.00    256.97    353.00    772.00    601.00    588.00
  241 XXXXXXXXXXX     119.00    135.00    159.00    265.00    124.00    105.00     93.00     80.71     91.00     96.00    102.00    107.00
  242 XXXXXXXXXXX     641.00    638.00    616.00    397.00    259.00    289.00    306.00    267.97    376.00    788.00    622.00    618.00
  243 XXXXXXXXXXX     637.00    647.00    640.00    447.00    255.00    315.00    314.00    274.90    394.00    776.00    620.00    651.00
  244 XXXXXXXXXXX    4804.00   5191.00   5875.00   6928.00   2959.00   2576.00   2181.00   1780.23   2576.00   3184.00   3050.00   3588.00
  245 XXXXXXXXXXX    5086.00   5507.00   6201.00   7420.00   3235.00   2832.00   2420.00   2001.23   2845.00   3427.00   3284.00   3855.00
  246 XXXXXXXXXXX    5663.00   6045.00   6575.00   8565.00   3810.00   3354.00   2898.00   2473.94   3527.00   3950.00   3837.00   4471.00
  247 XXXXXXXXXXX     111.00    136.00    214.00    332.00    143.00    106.00     87.00     68.84     62.00     69.00     85.00     87.00
  248 XXXXXXXXXXX     116.00    142.00    221.00    347.00    150.00    111.00     90.00     71.35     64.00     72.00     88.00     90.00
  249 XXXXXXXXXXX     145.00    221.00    162.00    155.00    109.00    114.00    137.00     98.77    159.00    434.00    355.00    246.00
  250 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  251 XXXXXXXXXXX     179.00    193.00    190.00    185.00     72.00     57.00     44.00     26.19     36.00     29.00     20.00     30.00
  252 XXXXXXXXXXX      51.00     50.00     86.00    108.00     50.00     45.00     41.00     35.68     43.00     44.00     43.00     48.00
  253 XXXXXXXXXXX    1393.00   1910.00   1411.00   1172.00    435.00    264.00    200.00    135.19    156.00    133.00    184.00    444.00
  254 XXXXXXXXXXX      60.00    244.00     91.00     78.00     69.00     66.00     31.00     20.84      8.00      4.00      9.00      1.00
  255 XXXXXXXXXXX     286.00    518.00    193.00    101.00     35.00     28.00     23.00     26.39     31.00     32.00     39.00     32.00
  256 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  257 XXXXXXXXXXX    2262.00   3625.00   2729.00   2398.00    764.00    438.00    324.00    237.97    265.00    227.00    305.00    589.00
  258 XXXXXXXXXXX     310.00    577.00    223.00    115.00     39.00     31.00     24.00     31.45     34.00     33.00     40.00     34.00
  259 XXXXXXXXXXX      51.00     50.00     86.00    108.00     50.00     45.00     41.00     35.65     43.00     44.00     43.00     48.00
  260 XXXXXXXXXXX      81.00     94.00    115.00    177.00     85.00     71.00     63.00      0.00     62.00     66.00     71.00     73.00
  261 XXXXXXXXXXX     126.00    152.00    232.00    377.00    162.00    120.00     97.00     76.87     69.00     77.00     93.00     98.00
  262 XXXXXXXXXXX      98.00     73.00     65.00     36.00     26.00     23.00     21.00     17.35     32.00     33.00     46.00     42.00
  263 XXXXXXXXXXX     247.00    199.00    188.00     81.00     48.00     39.00     31.00     24.90     47.00     43.00     57.00     68.00
  264 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  265 XXXXXXXXXXX      37.00     51.00     34.00     23.00     14.00     13.00     12.00      8.81     16.00     11.00     15.00     11.00
  266 XXXXXXXXXXX    8379.00   8217.00   8436.00  11219.00   5575.00   4864.00   4620.00   3786.19   6445.00   8205.00  11353.00   9348.00
  267 XXXXXXXXXXX     184.00    168.00    157.00     96.00     64.00     55.00     48.00     39.90     65.00     78.00    101.00     75.00
  268 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  269 XXXXXXXXXXX     302.00    289.00    595.00    894.00    778.00    589.00    378.00    182.06    181.00    167.00    255.00    364.00
  270 XXXXXXXXXXX    1174.00   1482.00   1069.00    838.00    345.00    217.00    167.00    108.58    125.00    108.00    162.00    422.00
  271 XXXXXXXXXXX    3714.00   7386.00   6393.00   6816.00   2454.00   1337.00    996.00    830.16    962.00    887.00   1077.00   1351.00
  272 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  273 XXXXXXXXXXX    2857.00   5550.00   4156.00   3790.00   1169.00    634.00    459.00    347.71    385.00    327.00    414.00    722.00
  274 XXXXXXXXXXX    3610.00   8007.00   7690.00   8197.00   3579.00   1401.00    865.00    979.16    712.00    611.00    767.00   1147.00
  275 XXXXXXXXXXX    5893.00  15452.00  18398.00  21549.00  10882.00   3725.00   2096.00   1491.48   1702.00   1473.00   1835.00   2435.00
  276 XXXXXXXXXXX    1927.00   6285.00   9040.00  11272.00   6165.00   1962.00   1039.00    565.61    836.00    727.00    902.00   1087.00
  277 XXXXXXXXXXX     192.00    234.00    321.00    562.00    346.00    290.00    190.00    155.26    136.00    128.00    116.00    122.00
  278 XXXXXXXXXXX     167.00     99.00    176.00    210.00     66.00     42.00     36.00     34.13     40.00     45.00     53.00     96.00
  279 XXXXXXXXXXX     396.00    682.00    608.00   1094.00    367.00    112.00     43.00     21.77     44.00     49.00     56.00    129.00
  280 XXXXXXXXXXX     789.00    696.00   1015.00   1894.00   2063.00   1468.00    927.00    535.13    267.00    142.00    100.00    260.00
  281 XXXXXXXXXXX      71.00     74.00     89.00     93.00     68.00     65.00     62.00     58.97     62.00     66.00     65.00     67.00
  282 XXXXXXXXXXX      75.00     74.00     78.00    101.00     63.00     55.00     55.00     52.48     54.00     60.00     63.00     67.00
  283 XXXXXXXXXXX      87.00    160.00     70.00     43.00     24.00     16.00     10.00      9.97     27.00      9.00     10.00      7.00
  284 XXXXXXXXXXX     256.00    160.00    140.00    229.00   2647.00   1192.00    361.00    193.74   1421.00   1236.00   1478.00    378.00
  285 XXXXXXXXXXX   15168.00  21566.00  29524.00  22033.00  16745.00  10179.00   5870.00   4026.68   3314.00   3141.00   4638.00  12679.00
  286 XXXXXXXXXXX      86.00     56.00    119.00     61.00    190.00    120.00    160.00     61.61     76.00    377.00    402.00    157.00
  287 XXXXXXXXXXX   15192.00  21674.00  29879.00  22415.00  16976.00  10467.00   6030.00   4089.52   3449.00   3262.00   4664.00  12707.00
  288 XXXXXXXXXXX    3564.00   8799.00  11379.00  15514.00  11481.00   3876.00   1639.00    904.39    951.00    798.00    809.00   1270.00
  289 XXXXXXXXXXX      49.00     48.00     52.00     66.00     41.00     36.00     36.00     35.48     35.00     40.00     41.00     44.00
  290 XXXXXXXXXXX     621.00    551.00    742.00   1577.00   2686.00   2314.00   1133.00    641.03    447.00    262.00    156.00    268.00
  291 XXXXXXXXXXX     131.00    288.00    337.00    497.00    241.00    123.00     76.00     38.84     35.00     45.00     51.00     62.00
  292 XXXXXXXXXXX    2464.00   7199.00   8129.00   9514.00   8581.00   2276.00    539.00     50.68    201.00     98.00      9.00    370.00
  293 XXXXXXXXXXX    1349.00   2216.00   4047.00   7086.00   3704.00   1871.00   1215.00      0.00    817.00    756.00    857.00    989.00
  294 XXXXXXXXXXX     109.00    126.00    154.00    238.00    114.00     96.00     85.00     74.13     83.00     89.00     96.00     98.00
  295 XXXXXXXXXXX      64.00     64.00     70.00     73.00     61.00     56.00     53.00     51.10     61.00     60.00     56.00     67.00
  296 XXXXXXXXXXX      32.00     35.00     35.00     37.00     31.00     28.00     27.00     26.03     30.00     29.00     29.00     34.00
  297 XXXXXXXXXXX     794.00    702.00   1022.00   1905.00   2083.00   1482.00    936.00    540.48    269.00    144.00    101.00    261.00
  298 XXXXXXXXXXX     160.00    160.00    160.00    160.00    113.00    101.00     90.00     83.55     82.00    160.00    160.00    160.00
  299 XXXXXXXXXXX     594.00    808.00    748.00    434.00    225.00    189.00    155.00    156.87    173.00    315.00    266.00    263.00
  300 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  301 XXXXXXXXXXX      47.00     31.00     24.00     17.00     12.00     12.00     11.00     12.81     17.00     37.00     24.00     19.00
  302 XXXXXXXXXXX    1100.00   1600.00   3250.00   6000.00   2900.00   1600.00   1100.00    853.71    750.00    700.00    800.00    900.00
  303 XXXXXXXXXXX      49.00     43.00     43.00     36.00     10.00      9.00      9.00      7.45     10.00     38.00     37.00     36.00
  304 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  305 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  306 XXXXXXXXXXX     193.00    187.00    187.00    180.00    127.00    112.00    101.00     93.90     95.00    182.00    181.00    180.00
  307 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  308 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  309 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  310 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  311 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  312 XXXXXXXXXXX       0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  313 XXXXXXXXXXX     320.00    358.00    362.00    280.00    196.00    154.00    129.00     76.87    115.00    142.00    184.00    258.00
  314 XXXXXXXXXXX     631.00    855.00    792.00    463.00    241.00    203.00    167.00    169.74    185.00    338.00    287.00    284.00
  315 XXXXXXXXXXX     176.00    170.00    170.00    165.00    117.00    103.00     92.00     86.00     85.00    165.00    165.00    165.00
  316 XXXXXXXXXXX     176.00    170.00    170.00    165.00    117.00    103.00     92.00     86.00     85.00    165.00    165.00    165.00
  317 XXXXXXXXXXX       3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  318 XXXXXXXXXXX     118.00     89.00     67.00     44.00     36.00     33.00     32.00     37.65     42.00     91.00     61.00     48.00
  319 XXXXXXXXXXX     107.00     82.00     61.00     40.00     33.00     30.00     30.00     26.94     38.00     83.00     55.00     44.00
  320 XXXXXXXXXXX      58.00     38.00     30.00     21.00     15.00     15.00     13.00     15.52     21.00     45.00     29.00     23.00
